instance,alg,candName,targName,conf,realConf,order,AMC_Token_Path,Ontobuilder_Term_Match,WordNet_Jiang_Conrath
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.attn,0.176666667,0,772,0.186813191,0.176666667,0.062054939
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.attn,0.176666667,0,773,0.16483517,0.176666667,0.062054939
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POLines,0.176296296,0,774,0.32200855,0.176296296,0.064291161
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.telephone,PO.POLines,0.176296296,0,775,0.26050061,0.176296296,0.064291161
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.telephone,PO.POLines,0.176296296,0,776,0.190005213,0.176296296,0.064291161
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POShipTo.street1,0.176190476,0,777,0.237568676,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POShipTo.street2,0.176190476,0,778,0.237568676,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POShipTo.street3,0.176190476,0,779,0.237568676,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POShipTo.street4,0.176190476,0,780,0.237568676,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POBillTo.street1,0.176190476,0,781,0.218337908,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POBillTo.street2,0.176190476,0,782,0.218337908,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POBillTo.street3,0.176190476,0,783,0.218337908,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POBillTo.street4,0.176190476,0,784,0.218337908,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines.Item,0.176190476,0,785,0.34090355,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines.Item,0.176190476,0,786,0.34090355,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines.Item,0.176190476,0,787,0.34090355,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines.Item,0.176190476,0,788,0.34090355,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines.Item,0.176190476,0,789,0.293284476,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines.Item,0.176190476,0,790,0.293284476,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POLines.Item,0.176190476,0,791,0.293284476,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POLines.Item,0.176190476,0,792,0.293284476,0.176190476,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POHeader,0.175555556,0,793,0.264835179,0.175555556,0.070750479
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitOfMeasure,PO.POHeader,0.17536075,0,794,0.268416762,0.17536075,0.077180713
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.Contact.contactEmail,0.17452381,0,795,0.202442005,0.17452381,0.077788947
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.Contact.contactFunctionCode,0.174084722,0,796,0.28174603,0.174084722,0.119840998
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitOfMeasure,PO.Contact.contactPhone,0.173982684,0,797,0.261666656,0.173982684,0.1049045
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POLines.Item.uom,0.173333333,0,798,0.447051287,0.173333333,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POLines.Item.uom,0.173333333,0,799,0.46339035,0.173333333,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POLines.Item.line,0.173333333,0,800,0.46339035,0.173333333,0.07642776
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.attn,0.172727273,0,801,0.37228936,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.attn,0.172727273,0,802,0.37228936,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.attn,0.172727273,0,803,0.37228936,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.attn,0.172727273,0,804,0.37228936,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POShipTo.attn,0.172727273,0,805,0.171723664,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POBillTo.attn,0.172727273,0,806,0.157834768,0.172727273,0.064484212
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POLines.startAt,0.172619048,0,807,0.336670756,0.172619048,0.08487494
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.startAt,0.172619048,0,808,0.289051682,0.172619048,0.08487494
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.Contact.contactFunctionCode,0.172380707,0,809,0.321164012,0.172380707,0.074797601
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POLines.Item.line,0.171111111,0,810,0.475384623,0.171111111,0.085222601
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POShipTo.entityidentifider,0.170677362,0,811,0.22187224,0.170677362,0.091709078
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POBillTo.entityidentifider,0.170677362,0,812,0.20520559,0.170677362,0.091709078
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.startAt,0.17047619,0,813,0.179120883,0.17047619,0.069691054
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.startAt,0.17047619,0,814,0.179120883,0.17047619,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POLines.Item.partNo,0.17045177,0,815,0.219047636,0.17045177,0.093397377
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.Contact.contactPhone,0.169625541,0,816,0.247089922,0.169625541,0.084824671
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.street1,0.16952381,0,817,0.223547891,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.street2,0.16952381,0,818,0.223547891,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.street3,0.16952381,0,819,0.223547891,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.street4,0.16952381,0,820,0.223547891,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.street1,0.16952381,0,821,0.20156987,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.street2,0.16952381,0,822,0.20156987,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.street3,0.16952381,0,823,0.20156984,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.street4,0.16952381,0,824,0.20156987,0.16952381,0.064972174
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.attn,0.169444444,0,825,0.239743605,0.169444444,0.153526658
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.attn,0.169444444,0,826,0.23653847,0.169444444,0.153526658
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.partNo,0.169444444,0,827,0.245833337,0.169444444,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POHeader.poDate,0.169166667,0,828,0.309259266,0.169166667,0.085057384
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POLines.Item.partNo,0.167777778,0,829,0.218518525,0.167777778,0.129516601
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO,0.166666667,0,830,0.249450549,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO,0.166666667,0,831,0.21381475,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO,0.166666667,0,832,0.299340665,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO,0.166666667,0,833,0.273260087,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO,0.166666667,0,834,0.234222919,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO,0.166666667,0,835,0.139340654,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.uom,0.166666667,0,836,0.226739913,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item.qty,0.166666667,0,837,0.226739913,0.166666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.attn,0.166666667,0,838,0.227279216,0.166666667,0.059263539
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.attn,0.166666667,0,839,0.235612527,0.166666667,0.059263539
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO,0.166444444,0,840,0.107692309,0.166444444,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POHeader.poNumber,0.166338384,0,841,0.259518266,0.166338384,0.094108664
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POHeader,0.166047009,0,842,0.367623121,0.166047009,0.070759496
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader,0.166047009,0,843,0.335877061,0.166047009,0.070759496
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.unitPrice,0.165815126,0,844,0.455456346,0.165815126,0.106129012
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POHeader.poDate,0.16547619,0,845,0.451058239,0.16547619,0.065249567
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POLines,0.165444444,0,846,0.269230783,0.165444444,0.085222601
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POShipTo.entityidentifider,0.165121806,0,847,0.401507974,0.165121806,0.032742386
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POBillTo.entityidentifider,0.165121806,0,848,0.394734353,0.165121806,0.032742386
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.entityidentifider,0.165121806,0,849,0.393137842,0.165121806,0.032742386
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.entityidentifider,0.165121806,0,850,0.386364192,0.165121806,0.032742386
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street1,0.165079365,0,851,0.199018836,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street2,0.165079365,0,852,0.199018836,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street3,0.165079365,0,853,0.199018836,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.street4,0.165079365,0,854,0.199018836,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street1,0.165079365,0,855,0.181161687,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street2,0.165079365,0,856,0.181161687,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street3,0.165079365,0,857,0.181161672,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.street4,0.165079365,0,858,0.181161687,0.165079365,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact,0.165079365,0,859,0.225054935,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street1,0.165079365,0,860,0.202420205,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street2,0.165079365,0,861,0.202420205,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street3,0.165079365,0,862,0.202420205,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.street4,0.165079365,0,863,0.202420205,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street1,0.165079365,0,864,0.184563056,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street2,0.165079365,0,865,0.184563056,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street3,0.165079365,0,866,0.184563056,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.street4,0.165079365,0,867,0.184563056,0.165079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO,0.165,0,868,0.121978022,0.165,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POLines,0.164444444,0,869,0.279120862,0.164444444,0.067644177
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POLines.startAt,0.163809524,0,870,0.275480747,0.163809524,0.069978009
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POLines.startAt,0.163809524,0,871,0.328003675,0.163809524,0.091103103
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.startAt,0.163809524,0,872,0.285146534,0.163809524,0.091103103
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.partNo,0.163571429,0,873,0.219047636,0.163571429,0.093397377
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.city,0.163506494,0,874,0.371098906,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.city,0.163506494,0,875,0.371098906,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.city,0.163506494,0,876,0.371098906,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.city,0.163506494,0,877,0.371098906,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POShipTo.city,0.163506494,0,878,0.161141634,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POBillTo.city,0.163506494,0,879,0.147252738,0.163506494,0.076347155
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.street1,0.163492063,0,880,0.233394384,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.street2,0.163492063,0,881,0.233394384,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.street3,0.163492063,0,882,0.233394384,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.street4,0.163492063,0,883,0.233394384,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.street1,0.163492063,0,884,0.216300368,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.street2,0.163492063,0,885,0.216300368,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.street3,0.163492063,0,886,0.216300368,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.street4,0.163492063,0,887,0.216300368,0.163492063,0.06132595
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.Contact,0.163492063,0,888,0.201373622,0.163492063,0.077788947
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POShipTo.street1,0.163492063,0,889,0.21164149,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POShipTo.street2,0.163492063,0,890,0.211641476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POShipTo.street3,0.163492063,0,891,0.211641476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POShipTo.street4,0.163492063,0,892,0.211641476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POBillTo.street1,0.163492063,0,893,0.19601649,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POBillTo.street2,0.163492063,0,894,0.196016476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POBillTo.street3,0.163492063,0,895,0.196016476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POBillTo.street4,0.163492063,0,896,0.196016476,0.163492063,0.064391996
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POLines.Item.partNo,0.163333333,0,897,0.360461801,0.163333333,0.043456489
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.partNo,0.163333333,0,898,0.33367601,0.163333333,0.043456489
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO,0.163333333,0,899,0.110769235,0.163333333,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.partNo,0.163095238,0,900,0.366428554,0.163095238,0.095513999
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.partNo,0.163095238,0,901,0.32571429,0.163095238,0.095513999
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.partNo,0.163095238,0,902,0.220899493,0.163095238,0.095513999
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POLines.Item.partNo,0.1625,0,903,0.454999983,0.1625,0.196558465
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.country,0.162380952,0,904,0.191998631,0.162380952,0.078010516
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.street1,0.162380952,0,905,0.174141482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.street2,0.162380952,0,906,0.174141482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.street3,0.162380952,0,907,0.174141482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.street4,0.162380952,0,908,0.174141482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.country,0.162380952,0,909,0.176373631,0.162380952,0.078010516
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.street1,0.162380952,0,910,0.158516482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.street2,0.162380952,0,911,0.158516482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.street3,0.162380952,0,912,0.158516467,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.street4,0.162380952,0,913,0.158516482,0.162380952,0.065187344
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POLines.Item.line,0.162222222,0,914,0.447051287,0.162222222,0.093805976
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo.street1,0.161904762,0,915,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo.street2,0.161904762,0,916,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo.street3,0.161904762,0,917,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo.street4,0.161904762,0,918,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.street1,0.161904762,0,919,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.street2,0.161904762,0,920,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.street3,0.161904762,0,921,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.street4,0.161904762,0,922,0.438873589,0.161904762,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street1,0.161904762,0,923,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street2,0.161904762,0,924,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street3,0.161904762,0,925,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo.street4,0.161904762,0,926,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street1,0.161904762,0,927,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street2,0.161904762,0,928,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street3,0.161904762,0,929,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo.street4,0.161904762,0,930,0.408628404,0.161904762,0.064463872
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street1,0.161904762,0,931,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street2,0.161904762,0,932,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street3,0.161904762,0,933,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.street4,0.161904762,0,934,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street1,0.161904762,0,935,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street2,0.161904762,0,936,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street3,0.161904762,0,937,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.street4,0.161904762,0,938,0.389987767,0.161904762,0.095004684
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.Contact,0.161904762,0,939,0.190064088,0.161904762,0.064463872
